id,verification_status,owner_id,created_by,customer_id,property_type,property_category,district_id,municipal_id,province_id,city,seeking_address,property_face,build_date,layout,property_area,area_unit,parking_space,car_parking,bike_parking,compound,road_size,road_type,minimum_budget,minimum_budget_unit,maximum_budget,maximum_budget_unit,delete,status,agreement_image,created_at,updated_at,property_remarks,address_remarks,ward_num,map_url,amenities,share_map_url,verification_note
630,pending,3,3,1678,LAND,RESIDENTIAL,38,224,4,Pokhara,Duikulo muhan,,,,18/40,HAAT,,,,,,,90,LAKHS,1,CRORE,1,ACTIVE,,2025-07-28T09:06:29.000Z,2025-07-28T09:06:29.000Z,,,14,,,,
631,pending,3,3,1679,LAND,RESIDENTIAL,38,224,4,Pokhara,Chauthe,,,,5,AANA,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-07-28T09:07:42.000Z,2025-07-28T09:07:42.000Z,,,14,,,,
632,pending,3,3,1680,LAND,RESIDENTIAL,38,224,4,Pokhara,Parsyang/Malepatan/Chauthe,,,,17/40,HAAT,,,,,,,1,CRORE,1.15,CRORE,1,ACTIVE,,2025-07-28T09:08:57.000Z,2025-07-28T09:08:57.000Z,,,5,,,,
633,pending,3,3,1681,LAND,RESIDENTIAL,38,224,4,Pokhara,Hawelimarga /Kajipokhari,,,,22/50,HAAT,,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-07-28T09:16:36.000Z,2025-07-28T09:16:36.000Z,,,14,,,,
634,pending,3,3,1683,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Chauthe/Buddachowk,,,,5,AANA,,,,,,,2,CRORE,2.5,LAKHS,1,ACTIVE,,2025-07-31T10:30:07.000Z,2025-07-31T10:30:07.000Z,,,14,,Investment purpose,,
635,pending,3,3,1684,LAND,,38,224,4,Pokhara,Jalparoad/Bhadrakali/Machhapokhari,,,,5,AANA,,,,,,,1.5,CRORE,2,CRORE,1,ACTIVE,,2025-08-01T07:50:03.000Z,2025-08-01T07:50:03.000Z,,,13,,,,
636,pending,3,3,1685,LAND,,38,224,4,Pokhara,Birauta/Malepatan/Masbar,,,,20/45,HAAT,,,,,,,1.7,CRORE,2,CRORE,1,ACTIVE,,2025-08-01T07:51:31.000Z,2025-08-01T07:51:31.000Z,,,17,,House = 2 cr samma,,
637,pending,3,3,1686,LAND,,38,224,4,Pokhara,Sitaldevi/Fulbari/Ranipauwa,,,,5,AANA,,,,,,,1.3,CRORE,1.4,CRORE,1,ACTIVE,,2025-08-01T08:40:32.000Z,2025-08-01T08:40:32.000Z,,,11,,,,
638,pending,3,3,1687,LAND,,38,224,4,Pokhara,Lakeside,,,,6,AANA,,,,,,,2.5,CRORE,3,CRORE,1,ACTIVE,,2025-08-01T08:44:15.000Z,2025-08-01T08:44:15.000Z,,,6,,,,
639,pending,3,3,1688,HOUSE,,38,224,4,Pokhara,Fulbari/Ranipauwa,,,1R,20/40,HAAT,YES,2,,,16,BLACK-TOPPED,2.5,CRORE,3,CRORE,1,ACTIVE,,2025-08-01T12:49:00.000Z,2025-08-01T12:49:00.000Z,,,11,,,,
640,pending,3,3,1689,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Malepatan/Birauta/Simpani/Bijayapur/Budibajar,,,1R,5,AANA,YES,,,,,,80,LAKHS,90,LAKHS,1,ACTIVE,,2025-08-01T12:51:12.000Z,2025-08-01T12:51:12.000Z,,,11,,,,
641,pending,3,3,859,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Chauthe/Nayagau/Hawelimarga/Kajipokhari,,,1R,5,AANA,,,,,,,1.7,CRORE,2,CRORE,1,ACTIVE,,2025-08-01T12:54:27.000Z,2025-08-01T12:54:27.000Z,,,14,,Amarsingh lai center parne,,
642,pending,3,3,1691,HOUSE,,38,224,4,Pokhara,Fulbari,,,1R,4,AANA,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-08-01T12:55:28.000Z,2025-08-01T12:56:05.000Z,,,14,,Jagga vayea 60 lakh samma ghar vayea 1 cr samma,,
643,pending,3,3,1692,LAND,RESIDENTIAL,38,224,4,Pokhara,Rambajar/Ghalechowk/Sainmarrige school,,,,20/40,HAAT,,,,,,,1.8,CRORE,2,CRORE,1,ACTIVE,,2025-08-03T08:50:14.000Z,2025-08-03T08:50:14.000Z,,15 number ward dekhi mathi/Amarsingh dekhi tala,15,,Ghar banayera bechna ko lagi,,
644,pending,3,3,1701,LAND,RESIDENTIAL,38,224,4,Pokhara/Sitaldevi,Fulbari,,,,5,AANA,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-08-08T08:49:40.000Z,2025-08-08T08:49:40.000Z,,,11,,,,
645,pending,3,3,1702,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Parsyang/Chauthe,,,,20/40,HAAT,,,,,,,1.5,CRORE,2.5,CRORE,1,ACTIVE,,2025-08-08T08:52:36.000Z,2025-08-08T08:52:36.000Z,,,11,,"1.50 cr for land and 2.50 for  house 
Bhukampa paxi baneko 
Car parking bhayeko 
East and west face best 
2 side open best",,
646,pending,3,3,1704,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Chauthe,,,,4,AANA,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-08-10T07:56:37.000Z,2025-08-10T07:56:37.000Z,,,11,,,,
647,pending,3,3,1705,LAND,,38,224,4,Pokhara,Birauta/Fulbari/Parsyang,,,,3,AANA,,,,,,,65,LAKHS,75,LAKHS,1,ACTIVE,,2025-08-12T08:01:39.000Z,2025-08-12T08:01:39.000Z,,,17,,Dherae bhitra vayenaa,,
648,pending,3,3,1706,LAND,,38,224,4,Pokhara,Rambajar/Ranipauwa/Birendrachowk,,,,18/40,HAAT,,,,,,,1.5,CRORE,1.7,CRORE,1,ACTIVE,,2025-08-12T08:05:27.000Z,2025-08-12T08:05:27.000Z,,Ghalechowk/Birendrachowk,15,,,,
649,pending,3,3,1707,LAND,,38,224,4,Pokhara,Parsyang/Bindabasini/Damside,,,,4,AANA,,,,,,,1.5,CRORE,1.8,CRORE,1,ACTIVE,,2025-08-12T08:06:54.000Z,2025-08-12T08:06:54.000Z,,,5,,,,
650,pending,3,3,1709,LAND,,38,224,4,Pokhara,Kajipokhari/Chauthe,,,,5,AANA,,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-08-14T08:23:05.000Z,2025-08-14T08:23:05.000Z,,,14,,,,
651,pending,3,3,1710,LAND,RESIDENTIAL,38,224,4,Lekhnath,Sishuwa/Budibajar/Talchowk,,,,4,AANA,,,,,,,60,LAKHS,65,LAKHS,1,ACTIVE,,2025-08-14T08:25:12.000Z,2025-08-14T08:25:12.000Z,,,26,,"Hemja,Bagmara ma bhayena",,
652,pending,3,3,1711,LAND,,38,224,4,Pokhara,Bijayapur/Chauthe/Parsyang/Malepatan,,,,4,AANA,,,,,,,1.4,CRORE,1.5,CRORE,1,ACTIVE,,2025-08-14T08:27:18.000Z,2025-08-14T08:27:18.000Z,,,14,,Ghar bhayea ni ok,,
653,pending,3,3,1712,LAND,,38,224,4,Pokhara,Kajipokhari/Hawelimarga,,,,20/50,HAAT,,,,,,,1.4,CRORE,1.5,CRORE,1,ACTIVE,,2025-08-14T08:28:44.000Z,2025-08-14T08:28:44.000Z,,,14,,,,
654,pending,3,3,1713,LAND,RESIDENTIAL,38,224,4,Pokhara,Kajipokhari/Chinedada,,,,20/45,HAAT,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-08-14T08:29:51.000Z,2025-08-14T08:29:51.000Z,,,14,,,,
655,pending,3,3,1717,LAND,RESIDENTIAL,38,224,4,Pokhara,Masbar/Parsyang,,,,25/40,HAAT,,,,,16,BLACK-TOPPED,1.5,CRORE,2,CRORE,1,ACTIVE,,2025-08-18T09:54:24.000Z,2025-08-18T09:54:24.000Z,,,5,,,,
656,pending,3,3,1718,HOTEL,TOURISM,38,224,4,Pokhara,Lakeside,,,1R,10,AANA,,,,,,,9,CRORE,10,CRORE,1,ACTIVE,,2025-08-21T07:27:11.000Z,2025-08-21T07:27:11.000Z,,,6,,"Land = 8 crore 
Hotel =10 crore",,
657,pending,3,3,1719,LAND,,38,224,4,Pokhara,Rithepani,,,,20/40,HAAT,,,,,,,60,LAKHS,70,LAKHS,1,ACTIVE,,2025-08-24T13:02:16.000Z,2025-08-24T13:02:16.000Z,,,27,,,,
658,pending,3,3,1722,LAND,RESIDENTIAL,38,224,4,Pokhara,Rithepani,,,,20/40,HAAT,,,,,,,60,LAKHS,65,LAKHS,1,ACTIVE,,2025-08-31T08:26:45.000Z,2025-08-31T08:26:45.000Z,,,27,,,,
659,pending,3,3,1723,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Mahatgauda/Parsyang/Khaltemasina,,,,16/35,HAAT,,,,,,,55,LAKHS,70,LAKHS,1,ACTIVE,,2025-08-31T08:28:24.000Z,2025-08-31T08:28:24.000Z,,,14,,,,
660,pending,3,3,1724,LAND,RESIDENTIAL,38,224,4,Pokhara,Talpari,,,,2,ROPANI,,,,,,,1.9,CRORE,2,CRORE,1,ACTIVE,,2025-08-31T08:29:51.000Z,2025-08-31T08:29:51.000Z,,,22,,Lake and mountain view,,
662,pending,3,3,1729,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Ranipauwa/Fulabri/Bagale Tole/Gairapatan,,,1R,6,AANA,,,,,,,2.5,CRORE,2.6,CRORE,1,ACTIVE,,2025-09-05T08:10:41.000Z,2025-09-05T08:10:41.000Z,,,11,,Bhada khane ghar chhaiyo,,
663,pending,3,3,1730,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Chauthe/Khasibajar/Fulbari,,2073,WHOLE_HOUSE,3.5-4,AANA,,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-09-05T08:12:53.000Z,2025-09-05T08:12:53.000Z,,,14,,Small car parking,,
664,pending,3,3,1731,HOTEL,TOURISM,38,224,4,Pokhara,Lakeside,,,15R,5,AANA,YES,,,,,,9,CRORE,10,CRORE,1,ACTIVE,,2025-09-05T08:14:49.000Z,2025-09-05T08:14:49.000Z,,,6,,Street number 13-17 samma,,
665,pending,3,3,1732,HOUSE,,38,224,4,Pokhara,"Bhadrakali/SigdelTole,Fulbari",,,1R,5,AANA,,,,,,,2,CRORE,2.3,CRORE,1,ACTIVE,,2025-09-05T08:17:35.000Z,2025-09-05T08:17:35.000Z,,,13,,Naya ghar vayea 4 aana bhukampa paxi baneko 1.5 floor ok,,
666,pending,3,3,1733,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Malepatan/Parsyang,,,1R,4.5,AANA,NO,,,,,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-09-05T08:19:02.000Z,2025-09-05T08:19:02.000Z,,,5,,,,
667,pending,3,3,913,HOUSE,COMMERCIAL,38,224,4,Pokhara,Malepatan/Parsyang/Zero /Lakeside,,,WHOLE_HOUSE,5,AANA,,,,,,,3,CRORE,4.5,CRORE,1,ACTIVE,,2025-09-05T09:09:28.000Z,2025-09-05T09:09:28.000Z,,,5,,"Commercial- 4.5 cr samma 
Residential -2.5 cr samma 
2.5 cr around cash + hemja ko jagga",,
668,pending,3,3,1739,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Birauta/Damside/Lakeside/Ratnachowk,,,1R,5,AANA,,,,,,,5,CRORE,7,CRORE,1,ACTIVE,,2025-09-07T10:34:23.000Z,2025-09-07T10:34:23.000Z,,,17,,Hotel vayea ni huncha lakeside ma natra ghar ni ok income generate huni khalko,,
669,pending,3,3,1737,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Pokhara,,,1R,8,AANA,,,,,,,2.5,CRORE,3,CRORE,1,ACTIVE,,2025-09-07T10:35:49.000Z,2025-09-07T10:35:49.000Z,,,1,,Jagga ko mulyea ma purano ghar panni vako,,
670,pending,3,3,1740,HOUSE,RESIDENTIAL,38,224,4,Pokhara,bhadrakali/miyapatan/lamodahar/bajapatan/Singapure tole,,,1R,6,AANA,,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2025-09-07T10:38:49.000Z,2025-09-07T10:38:49.000Z,,,13,,Kamalpokhari ma 18/68 haat ko ghaderi ni xa,,
671,pending,3,3,1743,LAND,RESIDENTIAL,38,224,4,Pokhara,Bhadrakali/Kaukhola/Kanchantole,,,,5,AANA,,,,,,,1.5,CRORE,2,CRORE,1,ACTIVE,,2025-09-15T11:56:47.000Z,2025-09-15T11:56:47.000Z,,,13,,"Ghar- 2 crore samma 
Jagga -1.20 samma",,
672,pending,3,3,1744,LAND,RESIDENTIAL,38,224,4,Pokhara,Mustangchowk/Himalitole/Gharipatan,,,,20/50,HAAT,,,,,,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-09-15T11:58:08.000Z,2025-09-15T11:58:08.000Z,,,17,,,,
673,pending,3,3,1746,LAND,RESIDENTIAL,38,224,4,Pokhara,Hospitalchowk/Amarsingh,,,,20/40,HAAT,,,,,14,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-09-16T11:48:06.000Z,2025-09-16T11:48:06.000Z,,,10,,East/North face best,,
674,pending,3,3,1747,LAND,RESIDENTIAL,38,224,4,Pokhara,Rithepani,,,,13/40,HAAT,,,,,,,60,LAKHS,65,LAKHS,1,ACTIVE,,2025-09-16T11:49:18.000Z,2025-09-16T11:49:18.000Z,,,27,,,,
675,pending,3,3,1748,LAND,RESIDENTIAL,38,224,4,Pokhara,Himalitole/Gharipatan/Fishtailschool,,,,18/45,HAAT,,,,,20,BLACK-TOPPED,1.9,CRORE,2,CRORE,1,ACTIVE,,2025-09-16T11:51:31.000Z,2025-09-16T11:51:31.000Z,,,17,,18-20/45-60 haat,,
676,pending,3,3,1749,LAND,,38,224,4,Pokhara,Chauthe/Khasibajar,,,,20/50,HAAT,,,,,,,2,CRORE,2.05,CRORE,1,ACTIVE,,2025-09-19T09:19:47.000Z,2025-09-19T09:19:47.000Z,,,14,,,,
677,pending,3,3,1750,LAND,,38,224,4,Pokhara,Nayabajar,,,,20/40,HAAT,,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2025-09-19T09:20:40.000Z,2025-09-19T09:20:40.000Z,,,9,,,,
678,pending,3,3,1751,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Birauta/Amarsingh/Buddhachowk/Khasibajar,,,1R,5,AANA,YES,,,,,,3.5,CRORE,3.65,CRORE,1,ACTIVE,,2025-09-23T08:23:14.000Z,2025-09-23T08:23:14.000Z,,,17,,"Birauta lockdown bridge najik 1.65 ko jagga xa tyo diyera 2 cr cash thapni 
Afno dai ko lagi,Bhukampa paxadi",,
679,pending,3,3,1756,HOUSE,,38,224,4,Pokhara,Amarsingh/Buddhachowk/Hospitalchowk,,,1R,22/50,HAAT,YES,,,,,,3,CRORE,3.1,CRORE,1,ACTIVE,,2025-09-23T09:41:45.000Z,2025-09-23T09:41:45.000Z,,,10,,,,
680,pending,3,3,1757,HOUSE,,38,224,4,Pokhara,Ranipauwa/Parsyang/Malepatan/Fulbari,,,1R,4,AANA,,,,,,,2,CRORE,2.2,CRORE,1,ACTIVE,,2025-09-23T09:48:50.000Z,2025-09-23T09:48:50.000Z,,,11,,"Residential area 
Flat system ma dina milne 
Public transport lagne najik  sedi ko jagga sanga exchange huni vaye ni ok ..",,
681,pending,3,3,1766,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa,,,,20/40,HAAT,,,,,,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-10-12T09:47:40.000Z,2025-10-12T09:47:40.000Z,,,11,,,,
682,pending,3,3,1767,LAND,RESIDENTIAL,38,224,4,Pokhara,Lakeside,,,,5,AANA,,,,,,,3,CRORE,3.5,CRORE,1,ACTIVE,,2025-10-12T09:48:39.000Z,2025-10-12T09:48:39.000Z,,,6,,,,
683,pending,3,3,1768,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa,,,,18/40,HAAT,,,,,12,BLACK-TOPPED,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-10-12T09:52:29.000Z,2025-10-12T09:52:29.000Z,,,7,,Residential land,,
684,pending,3,3,1769,HOUSE,COMMERCIAL,38,224,4,Pokhara,Srijanachowk-Bulaudi,,,1R,6,AANA,YES,,,,,,8,CRORE,9,CRORE,1,ACTIVE,,2025-10-12T10:07:05.000Z,2025-10-12T10:07:05.000Z,Dr of metrocity hospital and owner of baba ko dhaba,Srijanachowk- Baral petrolpump samma,6,,4.5 cr cash + 4.5 crore bunglow style house in srijanachowk,,
685,pending,3,3,1771,LAND,RESIDENTIAL,38,224,4,Pokhara,Masbar,,,,20/40,HAAT,,,,,18,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-10-15T07:45:09.000Z,2025-10-15T07:45:09.000Z,,Step  by step paxadi,8,,,,
686,pending,3,3,1772,LAND,RESIDENTIAL,38,224,4,Pokhara,Masbar/Zero/Malepatan/Parsyang,,,,20/50,HAAT,,,,,,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-10-15T07:49:01.000Z,2025-10-15T07:49:01.000Z,,,5,,2 cr cash ani pame ko 12 aana jagga 15 lakh per aana,,
687,pending,3,3,1773,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Madhyempath/Chauthe/Bpmarga,,,,17/40,HAAT,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-10-15T07:53:40.000Z,2025-10-15T07:53:40.000Z,,,11,,Bijayapur dekhi  500 mtr bhitra samma huncha /Airpot side bhayena,,
688,pending,3,3,1774,LAND,RESIDENTIAL,38,224,4,Pokhara,Amarsingh/Fulbari/Hospitalchowk/Nadipur/Chapapani,,,,6,AANA,,,,,,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-10-15T07:57:42.000Z,2025-10-15T07:57:42.000Z,,,10,,"house-3 cr 
land -2 cr",,
689,pending,3,3,1775,LAND,RESIDENTIAL,38,224,4,Pokhara,Laliguras Tole/Dhikalethar/Gandakihospital chowk/Kudahar,,,,22/55,HAAT,,,,,,,2.4,CRORE,2.6,CRORE,1,ACTIVE,,2025-10-15T08:01:46.000Z,2025-10-15T08:01:46.000Z,,,10,,Empty plot/Old house,,
690,pending,3,3,1781,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Ramghat/Hospitalchowk/Fulbari/Ranipauwa,,,1R,20/40,HAAT,YES,,,,,,2.5,CRORE,3,CRORE,1,ACTIVE,,2025-10-27T08:46:02.000Z,2025-10-27T08:46:02.000Z,,,11,,Jagga vayea 1.80 cr samma ko 20/40 hunuparyo,,
691,pending,3,3,1782,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Parsyang/Malepatan/Birauta,,,1R,5,AANA,,,,,,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-10-28T08:21:07.000Z,2025-10-28T08:21:07.000Z,,,5,,,,
692,pending,3,3,1795,LAND,RESIDENTIAL,38,224,4,Pokhara,Khasibajar/Chauthe,,,,18/40,HAAT,,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-11-14T12:18:16.000Z,2025-11-14T12:18:16.000Z,,,14,,,,
693,pending,3,3,1489,LAND,RESIDENTIAL,38,224,4,Pokhara,Parsyang/Srijanachowk/Zero/Fulbari/Malepatan/Sitaldevi,,,,18/40,HAAT,,,,,,,1.9,CRORE,2,CRORE,1,ACTIVE,,2025-11-14T12:25:26.000Z,2025-11-14T12:25:26.000Z,,,11,,,,
694,pending,3,3,1796,LAND,,38,224,4,Pokhara,Hawelimarga,,,,20/40,HAAT,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-11-14T12:37:13.000Z,2025-11-14T12:37:13.000Z,,,15,,,,
695,pending,3,3,1810,HOUSE,COMMERCIAL,38,224,4,Pokhara,Fulbari/Ranipauwa /Bhadrakali,,,1R,6,AANA,,,,,,,3.5,CRORE,4,CRORE,1,ACTIVE,,2025-12-03T10:40:35.000Z,2025-12-03T10:40:35.000Z,,,11,,,,
696,pending,3,3,1811,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Nadipur/Ratnachowk/Srijanachowk,,,1R,5,AANA,,,,,,,2.5,CRORE,3,CRORE,1,ACTIVE,,2025-12-03T10:42:36.000Z,2025-12-03T10:42:36.000Z,,,6,,"Hotel rudrakshya ko owner 
Purano ghar maintenance garna milni khalko vayea ni huncha",,
697,pending,3,3,1815,LAND,RESIDENTIAL,38,224,4,Pokhara,"Gharipatan, Birauta",,,,5,AANA,,,,,,,1.45,CRORE,1.5,CRORE,1,ACTIVE,,2025-12-10T09:28:42.000Z,2025-12-10T09:28:42.000Z,,,17,,,,
698,pending,3,3,1814,LAND,RESIDENTIAL,38,224,4,Pokhara,"Sishuwa,Rithepani,Talchowk",,,,5,AANA,,,,,,,80,LAKHS,85,LAKHS,1,ACTIVE,,2025-12-10T09:29:46.000Z,2025-12-10T09:29:46.000Z,,,27,,,,
699,pending,3,3,1816,LAND,RESIDENTIAL,38,224,4,Pokhara,Sishuwa/Chinedada,,,,4,AANA,,,,,,,60,LAKHS,65,LAKHS,1,ACTIVE,,2025-12-10T10:25:14.000Z,2025-12-10T10:25:14.000Z,,,27,,,,
700,pending,3,3,1817,LAND,RESIDENTIAL,38,224,4,Pokhara,"Malepatan,Parsyang",,,,18/40,HAAT,,,,,,,1.6,CRORE,1.7,CRORE,1,ACTIVE,,2025-12-10T10:31:13.000Z,2025-12-10T10:31:13.000Z,,,5,,,,
701,pending,3,3,1837,HOUSE,RESIDENTIAL,38,224,4,pokhara,fulbari 11,,,1R,24/50,HAAT,YES,,,,20,,3,CRORE,3.5,CRORE,1,ACTIVE,,2026-01-02T08:42:11.000Z,2026-01-21T10:00:58.000Z,,,11,,,,
702,pending,3,3,1730,HOUSE,RESIDENTIAL,38,224,4,pokhara,"fulbari, ramghat, buddhachowk, BP marga, manipal, sitaldevi, chauthe..... etc",,,1R,00,HAAT,YES,,,,00,BLACK-TOPPED,160,LAKHS,170,LAKHS,1,ACTIVE,,2026-01-13T07:57:55.000Z,2026-01-13T07:57:55.000Z,,,00,,,,
703,pending,3,3,1867,LAND,COMMERCIAL,38,224,4,pokhara,fulbari  area,,,,1.5,ROPANI,,,,,,,3,CRORE,5,CRORE,1,ACTIVE,,2026-01-16T09:54:43.000Z,2026-01-16T09:54:43.000Z,,,11,,,,
704,pending,3,3,1868,LAND,,38,224,4,pokhara,"himalayan eye hospital, ratnachowk, rambajar",,,,20/50,HAAT,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-01-16T10:05:41.000Z,2026-01-16T10:05:41.000Z,,,4,,,,
705,pending,3,3,1869,LAND,RESIDENTIAL,38,224,4,pokhara,"chauthe ,budibajar, bijaypur",,,,20/40,HAAT,,,,,,,60,LAKHS,70,LAKHS,1,ACTIVE,,2026-01-16T10:11:51.000Z,2026-01-16T10:11:51.000Z,,,14,,,,
706,pending,3,3,1872,HOUSE,RESIDENTIAL,38,224,4,pokhara,parsyang area,,,1R,5,AANA,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-01-21T05:24:03.000Z,2026-01-21T05:24:03.000Z,,,5,,,,
707,pending,3,3,1875,LAND,RESIDENTIAL,38,224,4,pokhara,parsyang area,,,,"18/40, 20/40",HAAT,,,,,,,145,LAKHS,150,LAKHS,1,ACTIVE,,2026-01-21T09:53:08.000Z,2026-01-21T09:53:08.000Z,,,5,,,,
708,pending,3,3,1837,LAND,RESIDENTIAL,38,224,4,pokhara,fulbari  area,,,,25/60,HAAT,,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2026-01-21T10:00:10.000Z,2026-01-21T10:00:10.000Z,,,11,,,,
709,pending,3,3,1877,LAND,RESIDENTIAL,38,224,4,pokhara,malepatan,,,,20/40,HAAT,,,,,,,1,CRORE,1.5,CRORE,1,ACTIVE,,2026-01-21T10:07:00.000Z,2026-01-21T10:07:00.000Z,,,5,,,,
710,pending,3,3,1878,LAND,RESIDENTIAL,38,224,4,pokhara,"kajipokhari,nayagaun,habelimarga",,,,20/40,HAAT,,,,,,,80,LAKHS,85,LAKHS,1,ACTIVE,,2026-01-21T10:12:21.000Z,2026-01-21T10:12:21.000Z,,,14,,,,
711,pending,3,3,1879,LAND,,38,224,4,pokhara,"fulbari, puranodhara, chauthe, amrsingh",,,,20/40,HAAT,,,,,,,90,LAKHS,1,CRORE,1,ACTIVE,,2026-01-21T10:17:11.000Z,2026-01-21T10:17:11.000Z,,,11,,,,
712,pending,3,3,1880,HOUSE,RESIDENTIAL,38,224,4,pokhara,"Mustang chowk,Ratna chowk,Janapriya campus area",,,4BHK,4,AANA,YES,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2026-01-21T10:25:16.000Z,2026-01-21T10:25:16.000Z,,,8,,,,
713,pending,3,3,1896,LAND,SEMI_COMMERCIAL,38,224,4,pokhara,lakeside area,,,,12,AANA,,,,,,,6,CRORE,7,CRORE,1,ACTIVE,,2026-01-27T09:57:35.000Z,2026-01-27T09:57:35.000Z,,,6,,,,
714,pending,3,3,1897,LAND,,38,224,4,Pokhara,"Damside,birauta,ratnachowk(mainroad najikai)",,,,20/55,HAAT,,,,,,,1,CRORE,1.6,CRORE,1,ACTIVE,,2026-01-27T10:10:41.000Z,2026-01-29T09:51:06.000Z,,,17,,,,
715,pending,3,3,1898,LAND,,38,224,4,,"Malepatan,bhadrakali,fulbari,bajhapatan area",,,,4,AANA,,,,,,,1,CRORE,1,CRORE,1,ACTIVE,,2026-01-27T10:21:12.000Z,2026-01-27T10:21:12.000Z,,,13,,,,
716,pending,3,3,1899,LAND,,38,224,4,pokhara,"Bhotechautara, chinedada area",,,,16/40,HAAT,,,,,,,50,LAKHS,60,LAKHS,1,ACTIVE,,2026-01-27T10:43:18.000Z,2026-01-27T10:43:18.000Z,,,16,,,,
717,pending,3,3,1900,LAND,RESIDENTIAL,38,224,4,pokhara,"Chauthe, Birauta, bijyapur",,,,4,AANA,,,,,,,70,LAKHS,80,LAKHS,1,ACTIVE,,2026-01-27T10:56:36.000Z,2026-01-27T10:56:36.000Z,,,14,,,,
718,pending,3,3,1901,LAND,RESIDENTIAL,38,224,4,pokhara,"Bindhabasini, malepatan,parsyang",,,,20/40,HAAT,,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2026-01-27T11:11:16.000Z,2026-01-27T11:11:16.000Z,,,5,,,,
719,pending,3,3,1902,LAND,RESIDENTIAL,38,224,4,pokhara,"chauthe,khasi bajar area",,,,20/40,HAAT,,,,,,,80,LAKHS,90,LAKHS,1,ACTIVE,,2026-01-27T11:15:34.000Z,2026-01-27T11:15:34.000Z,,,14,,,,
721,pending,3,3,1903,LAND,RESIDENTIAL,38,224,4,pokhara,Birauta Chorepatan Ratnachowk Sirjana chowk Alumaila Chowk,,,,20/50,HAAT,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-01-28T07:17:06.000Z,2026-01-28T07:17:06.000Z,,,17,,,,
722,pending,3,3,1904,LAND,,,,4,pokhara,Nagdhunga gharipatan,,,,4,AANA,,,,,,,1,CRORE,1,CRORE,1,ACTIVE,,2026-01-28T07:29:23.000Z,2026-01-28T07:29:23.000Z,,,4,,,,
723,pending,3,3,1905,LAND,,38,224,4,pokhara,Bijyapur manipal,,,,20/40,HAAT,,,,,,,1,CRORE,1,CRORE,1,ACTIVE,,2026-01-28T07:41:02.000Z,2026-01-28T07:41:02.000Z,,,11,,,,
724,pending,3,3,1906,LAND,SEMI_COMMERCIAL,38,224,4,pokhara,kahu danda,,,,2,ROPANI,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-01-28T07:47:53.000Z,2026-01-28T07:47:53.000Z,,,11,,,,
